2023-05-25 15:40:24,930 INFO  Logger.cs: 70 - 
2023-05-25 17:26:36,608 INFO  ExportHelperExtension.cs: 338 - Creating joint link1
2023-05-25 17:26:36,624 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child link1 failed
2023-05-25 17:26:36,636 INFO  ExportHelperExtension.cs: 338 - Creating joint link2
2023-05-25 17:26:36,650 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent link1 to child link2 failed
2023-05-25 17:26:36,677 INFO  ExportHelperExtension.cs: 338 - Creating joint link3
2023-05-25 17:26:36,677 INFO  ExportHelperExtension.cs: 1409 - Fixing components for link2
2023-05-25 17:26:36,678 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2023-05-25 17:26:36,678 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2023-05-25 17:26:36,678 INFO  ExportHelperExtension.cs: 1414 - Fixing 29
2023-05-25 17:26:36,678 INFO  ExportHelperExtension.cs: 1422 - Component 29 is already fixed
2023-05-25 17:26:36,832 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2023-05-25 17:26:36,832 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2023-05-25 17:26:36,832 INFO  ExportHelperExtension.cs: 852 - L1: 0
2023-05-25 17:26:36,832 INFO  ExportHelperExtension.cs: 860 - L2: 0
2023-05-25 17:26:36,833 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2023-05-25 17:26:36,833 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2023-05-25 17:26:38,280 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent link2 to child link3 failed
2023-05-25 17:26:38,403 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Body_and_1_leg.SLDASM
2023-05-25 17:26:38,403 INFO  ExportHelperExtension.cs: 1142 - Found 61 in Body_and_1_leg.SLDASM
2023-05-25 17:26:38,403 INFO  ExportHelperExtension.cs: 1152 - Found 9 features of type [CoordSys] in Body_and_1_leg.SLDASM
2023-05-25 17:26:38,404 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-05-25 17:26:38,404 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2023-05-25 17:26:38,404 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from leg-1
2023-05-25 17:26:38,404 INFO  ExportHelperExtension.cs: 1142 - Found 33 in leg-1
2023-05-25 17:26:38,405 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in leg-1
2023-05-25 17:26:38,405 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from body-1
2023-05-25 17:26:38,405 INFO  ExportHelperExtension.cs: 1142 - Found 34 in body-1
2023-05-25 17:26:38,405 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in body-1
2023-05-25 17:26:38,406 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from motor-2
2023-05-25 17:26:38,406 INFO  ExportHelperExtension.cs: 1142 - Found 36 in motor-2
2023-05-25 17:26:38,406 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in motor-2
2023-05-25 17:26:38,406 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Body_and_1_leg.SLDASM
2023-05-25 17:26:38,406 INFO  ExportHelperExtension.cs: 1142 - Found 61 in Body_and_1_leg.SLDASM
2023-05-25 17:26:38,406 INFO  ExportHelperExtension.cs: 1152 - Found 8 features of type [RefAxis] in Body_and_1_leg.SLDASM
2023-05-25 17:26:38,407 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-05-25 17:26:38,407 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2023-05-25 17:26:38,407 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from leg-1
2023-05-25 17:26:38,407 INFO  ExportHelperExtension.cs: 1142 - Found 33 in leg-1
2023-05-25 17:26:38,407 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in leg-1
2023-05-25 17:26:38,408 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from body-1
2023-05-25 17:26:38,408 INFO  ExportHelperExtension.cs: 1142 - Found 34 in body-1
2023-05-25 17:26:38,408 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in body-1
2023-05-25 17:26:38,408 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor-2
2023-05-25 17:26:38,408 INFO  ExportHelperExtension.cs: 1142 - Found 36 in motor-2
2023-05-25 17:26:38,409 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor-2
2023-05-25 17:26:38,440 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-25 17:34:37,051 INFO  SwAddin.cs: 271 - Assembly export called for file Body_and_1_leg.SLDASM
2023-05-25 17:34:37,052 INFO  SwAddin.cs: 276 - Save is required
2023-05-25 17:34:37,052 INFO  SwAddin.cs: 290 - Saving assembly
2023-05-25 17:34:37,235 INFO  SwAddin.cs: 293 - Opening property manager
2023-05-25 17:34:37,235 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Body_and_1_leg.SLDASM
2023-05-25 17:34:37,236 INFO  ExportHelperExtension.cs: 1142 - Found 63 in Body_and_1_leg.SLDASM
2023-05-25 17:34:37,236 INFO  ExportHelperExtension.cs: 1152 - Found 9 features of type [CoordSys] in Body_and_1_leg.SLDASM
2023-05-25 17:34:37,236 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-05-25 17:34:37,236 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2023-05-25 17:34:37,237 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from leg-1
2023-05-25 17:34:37,237 INFO  ExportHelperExtension.cs: 1142 - Found 33 in leg-1
2023-05-25 17:34:37,237 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in leg-1
2023-05-25 17:34:37,237 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from body-1
2023-05-25 17:34:37,239 INFO  ExportHelperExtension.cs: 1142 - Found 34 in body-1
2023-05-25 17:34:37,239 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in body-1
2023-05-25 17:34:37,239 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from motor-2
2023-05-25 17:34:37,312 INFO  ExportHelperExtension.cs: 1142 - Found 36 in motor-2
2023-05-25 17:34:37,313 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in motor-2
2023-05-25 17:34:37,314 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Body_and_1_leg.SLDASM
2023-05-25 17:34:37,314 INFO  ExportHelperExtension.cs: 1142 - Found 63 in Body_and_1_leg.SLDASM
2023-05-25 17:34:37,314 INFO  ExportHelperExtension.cs: 1152 - Found 10 features of type [RefAxis] in Body_and_1_leg.SLDASM
2023-05-25 17:34:37,314 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-05-25 17:34:37,315 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2023-05-25 17:34:37,315 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from leg-1
2023-05-25 17:34:37,315 INFO  ExportHelperExtension.cs: 1142 - Found 33 in leg-1
2023-05-25 17:34:37,315 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in leg-1
2023-05-25 17:34:37,316 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from body-1
2023-05-25 17:34:37,316 INFO  ExportHelperExtension.cs: 1142 - Found 34 in body-1
2023-05-25 17:34:37,316 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in body-1
2023-05-25 17:34:37,316 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor-2
2023-05-25 17:34:37,316 INFO  ExportHelperExtension.cs: 1142 - Found 36 in motor-2
2023-05-25 17:34:37,317 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor-2
2023-05-25 17:34:37,492 INFO  SwAddin.cs: 316 - Loading config tree
2023-05-25 17:34:37,492 INFO  Serialization.cs: 275 - URDF Configuration found
